make,model,procSpeed,salePrice
MSI,Raider,3.1,1900.0
Lenovo,Legion,3.4,1764.0
Razer,Blade,3.4,1576.0
Razer,Blade,3.8,695.0
Razer,Blade,3.5,1787.0
MSI,Raider,3.4,1492.0
HP,Omen,3.5,1246.0
MSI,Raider,3.8,928.0
Acer,Predator,3.6,1144.0
Acer,Predator,3.4,563.0
Razer,Blade,3.6,707.0
Razer,Blade,3.0,631.0
Razer,Blade,3.2,1630.0
MSI,Raider,3.7,1655.0
HP,Omen,3.8,811.0
Lenovo,Legion,3.3,1489.0
Razer,Blade,3.8,1175.0
Acer,Predator,3.4,702.0
Acer,Predator,3.8,1849.0
MSI,Raider,3.6,1718.0
Razer,Blade,3.7,1413.0
Lenovo,Legion,3.1,1182.0
Razer,Blade,3.1,925.0
Acer,Predator,3.8,1119.0
Alienware,Area-51,3.0,1257.0
HP,Omen,3.8,684.0
Razer,Blade,3.5,1680.0
Razer,Blade,3.2,1398.0
Razer,Blade,3.2,510.0
Razer,Blade,3.3,1952.0
Asus,ROG,3.1,951.0
Acer,Predator,3.4,1864.0
Razer,Blade,3.0,1361.0
Razer,Blade,3.0,1811.0
Razer,Blade,3.0,1670.0
Razer,Blade,3.3,973.0
Razer,Blade,3.3,1941.0
Razer,Blade,3.3,1939.0
Razer,Blade,3.6,808.0
Razer,Blade,3.2,1653.0
Razer,Blade,3.4,1230.0
Razer,Blade,3.1,1520.0
HP,Omen,3.1,958.0
Razer,Blade,3.6,803.0
Razer,Blade,3.7,1307.0
Razer,Blade,3.2,1623.0
Razer,Blade,3.4,1715.0
Acer,Predator,3.3,1285.0
Razer,Blade,3.3,754.0
Razer,Blade,3.4,1404.0
Razer,Blade,3.7,708.0
Asus,ROG,3.6,548.0
Razer,Blade,3.6,783.0
HP,Omen,3.1,1744.0
Razer,Blade,3.5,1000.0
Razer,Blade,3.7,1913.0
Razer,Blade,3.0,1149.0
MSI,Raider,3.3,1976.0
Razer,Blade,3.0,528.0
Razer,Blade,3.2,1778.0
Razer,Blade,3.7,1916.0
Razer,Blade,3.0,1820.0
Razer,Blade,3.2,1477.0
Razer,Blade,3.5,1892.0
Razer,Blade,3.7,711.0
Alienware,Area-51,3.6,967.0
Acer,Predator,3.7,1605.0
Acer,Predator,3.0,610.0
Razer,Blade,3.6,1201.0
Razer,Blade,3.8,1032.0
Razer,Blade,3.3,1952.0
HP,Omen,3.5,897.0
Razer,Blade,3.2,1952.0
Razer,Blade,3.5,1573.0
Razer,Blade,3.8,1555.0
Razer,Blade,3.2,1478.0
Asus,ROG,3.2,575.0
Razer,Blade,3.4,1494.0
Razer,Blade,3.8,788.0
Acer,Predator,3.8,712.0
Asus,ROG,3.0,955.0
Asus,ROG,3.0,1506.0
Acer,Predator,3.6,683.0
HP,Omen,3.7,1550.0
Lenovo,Legion,3.8,1520.0
MSI,Raider,3.5,1747.0
Razer,Blade,3.7,1094.0
Razer,Blade,3.8,1259.0
Razer,Blade,3.1,1936.0
Razer,Blade,3.4,1717.0
Razer,Blade,3.2,578.0
Razer,Blade,3.2,1141.0
Razer,Blade,3.8,841.0
Razer,Blade,3.3,1020.0
Razer,Blade,3.0,692.0
Lenovo,Legion,3.7,892.0
Razer,Blade,3.7,1717.0
Razer,Blade,3.4,1824.0
Razer,Blade,3.3,832.0
Acer,Predator,3.4,1034.0
Razer,Blade,3.8,1088.0
Razer,Blade,3.6,1283.0
Razer,Blade,3.2,960.0
Alienware,Area-51,3.4,1700.0
Razer,Blade,3.7,1636.0
Alienware,Area-51,3.2,1415.0
Razer,Blade,3.7,559.0
Asus,ROG,3.3,1638.0
Razer,Blade,3.1,1693.0
Razer,Blade,3.4,1551.0
Razer,Blade,3.5,1673.0
Razer,Blade,3.8,1123.0
Razer,Blade,3.4,1541.0
Alienware,Area-51,3.3,1035.0
Razer,Blade,3.8,1126.0
Alienware,Area-51,3.4,1254.0
Alienware,Area-51,3.8,1739.0
Razer,Blade,3.8,1742.0
Lenovo,Legion,3.4,1546.0
Razer,Blade,3.8,1326.0
Razer,Blade,3.0,653.0
Razer,Blade,3.5,733.0
MSI,Raider,3.4,1166.0
HP,Omen,3.2,967.0
Razer,Blade,3.8,1411.0
HP,Omen,3.7,1801.0
Razer,Blade,3.1,791.0
Razer,Blade,3.1,540.0
MSI,Raider,3.6,1349.0
Razer,Blade,3.3,1495.0
Razer,Blade,3.5,1253.0
Razer,Blade,3.1,1897.0
HP,Omen,3.0,1754.0
Razer,Blade,3.2,682.0
Razer,Blade,3.0,1994.0
Razer,Blade,3.5,1398.0
Razer,Blade,3.5,1378.0
Razer,Blade,3.0,1451.0
Lenovo,Legion,3.6,1804.0
Razer,Blade,3.1,1558.0
Razer,Blade,3.2,1513.0
HP,Omen,3.6,1560.0
Razer,Blade,3.3,732.0
Razer,Blade,3.3,1700.0
Razer,Blade,3.0,1045.0
Acer,Predator,3.7,1486.0
Razer,Blade,3.7,572.0
HP,Omen,3.5,1377.0
Razer,Blade,3.3,693.0
Razer,Blade,3.4,1948.0
Razer,Blade,3.4,557.0
Razer,Blade,3.2,573.0
Razer,Blade,3.8,827.0
Razer,Blade,3.7,1723.0
Asus,ROG,3.1,1687.0
Lenovo,Legion,3.7,1240.0
MSI,Raider,3.0,683.0
Razer,Blade,3.5,839.0
Razer,Blade,3.3,1782.0
Razer,Blade,3.3,1938.0
Razer,Blade,3.8,1370.0
MSI,Raider,3.7,1655.0
HP,Omen,3.8,1491.0
Razer,Blade,3.1,1631.0
Asus,ROG,3.2,997.0
Lenovo,Legion,3.2,1679.0
Razer,Blade,3.0,1327.0
Razer,Blade,3.4,1704.0
Razer,Blade,3.7,837.0
Acer,Predator,3.8,761.0
Lenovo,Legion,3.1,1294.0
Acer,Predator,3.3,866.0
Razer,Blade,3.5,1309.0
Alienware,Area-51,3.6,1012.0
Asus,ROG,3.1,1601.0
Acer,Predator,3.3,1821.0
Alienware,Area-51,3.6,1239.0
Razer,Blade,3.5,1345.0
Asus,ROG,3.2,1445.0
Alienware,Area-51,3.4,1281.0
Razer,Blade,3.6,1599.0
Razer,Blade,3.0,1943.0
Asus,ROG,3.0,1090.0
Alienware,Area-51,3.8,1476.0
Razer,Blade,3.3,1496.0
Razer,Blade,3.5,1080.0
Razer,Blade,3.0,1880.0
Razer,Blade,3.1,1683.0
Asus,ROG,3.7,927.0
Asus,ROG,3.3,893.0
Razer,Blade,3.8,985.0
Razer,Blade,3.1,1883.0
Razer,Blade,3.2,815.0
Lenovo,Legion,3.3,798.0
Asus,ROG,3.2,1498.0
MSI,Raider,3.5,814.0
Razer,Blade,3.7,1520.0
Alienware,Area-51,3.5,1067.0
Acer,Predator,3.4,841.0
Razer,Blade,3.4,1661.0
Razer,Blade,3.3,1368.0
HP,Omen,3.7,1784.0
Razer,Blade,3.8,971.0
Razer,Blade,3.1,1658.0
HP,Omen,3.5,1948.0
MSI,Raider,3.8,644.0
Razer,Blade,3.8,1693.0
Razer,Blade,3.6,1724.0
HP,Omen,3.3,1618.0
Razer,Blade,3.1,1541.0
Razer,Blade,3.4,1958.0
Razer,Blade,3.2,1216.0
Razer,Blade,3.5,1315.0
Razer,Blade,3.5,1790.0
Razer,Blade,3.4,1159.0
Lenovo,Legion,3.8,1697.0
HP,Omen,3.4,1033.0
Asus,ROG,3.3,892.0
Razer,Blade,3.4,957.0
MSI,Raider,3.6,708.0
Acer,Predator,3.1,823.0
Razer,Blade,3.4,1019.0
Acer,Predator,3.0,1889.0
Alienware,Area-51,3.8,1593.0
Lenovo,Legion,3.7,1575.0
Asus,ROG,3.1,1873.0
Razer,Blade,3.8,670.0
Razer,Blade,3.3,837.0
Razer,Blade,3.1,1984.0
Razer,Blade,3.2,514.0
Razer,Blade,3.3,1752.0
Razer,Blade,3.8,1721.0
Asus,ROG,3.8,1588.0
MSI,Raider,3.3,639.0
Razer,Blade,3.6,583.0
HP,Omen,3.2,989.0
Razer,Blade,3.7,1735.0
Razer,Blade,3.0,836.0
Lenovo,Legion,3.5,1386.0
Asus,ROG,3.2,1219.0
Razer,Blade,3.0,1066.0
Acer,Predator,3.7,648.0
Razer,Blade,3.5,1976.0
Alienware,Area-51,3.5,648.0
Razer,Blade,3.2,1995.0
HP,Omen,3.4,1810.0
Razer,Blade,3.4,516.0
HP,Omen,3.4,1939.0
Razer,Blade,3.1,834.0
Razer,Blade,3.2,1581.0
Razer,Blade,3.2,1612.0
Acer,Predator,3.1,1422.0
HP,Omen,3.2,1389.0
Lenovo,Legion,3.0,1991.0
MSI,Raider,3.7,1520.0
Razer,Blade,3.3,514.0
Alienware,Area-51,3.6,1174.0
Razer,Blade,3.7,1560.0
Razer,Blade,3.5,742.0
Acer,Predator,3.6,1693.0
Razer,Blade,3.5,507.0
Razer,Blade,3.5,1089.0
Razer,Blade,3.6,1470.0
Razer,Blade,3.4,729.0
Razer,Blade,3.8,996.0
HP,Omen,3.8,1396.0
Razer,Blade,3.2,866.0
Razer,Blade,3.2,1110.0
Razer,Blade,3.2,620.0
Razer,Blade,3.4,1584.0
Acer,Predator,3.4,1835.0
Razer,Blade,3.0,1606.0
Razer,Blade,3.1,868.0
Razer,Blade,3.4,1267.0
Lenovo,Legion,3.4,1662.0
Razer,Blade,3.3,1300.0
Razer,Blade,3.4,1657.0
HP,Omen,3.3,1939.0
HP,Omen,3.0,1746.0
HP,Omen,3.5,676.0
Lenovo,Legion,3.0,1236.0
Razer,Blade,3.7,1201.0
Razer,Blade,3.8,514.0
Razer,Blade,3.2,714.0
Asus,ROG,3.7,1720.0
Razer,Blade,3.3,951.0
Razer,Blade,3.0,1351.0
Asus,ROG,3.3,1962.0
Lenovo,Legion,3.2,1550.0
Razer,Blade,3.8,846.0
Asus,ROG,3.5,644.0
Acer,Predator,3.5,1781.0
HP,Omen,3.8,907.0
Razer,Blade,3.8,1307.0
Razer,Blade,3.8,1271.0
Razer,Blade,3.8,641.0
Acer,Predator,3.1,1319.0
Acer,Predator,3.1,1350.0
MSI,Raider,3.3,1039.0
Razer,Blade,3.8,758.0
Asus,ROG,3.7,1195.0
HP,Omen,3.6,1422.0
Razer,Blade,3.4,1095.0
Asus,ROG,3.1,1085.0
Razer,Blade,3.0,725.0
Razer,Blade,3.4,1706.0
Razer,Blade,3.0,1587.0
Razer,Blade,3.1,1815.0
Razer,Blade,3.3,1782.0
Acer,Predator,3.8,1408.0
Razer,Blade,3.1,1745.0
Acer,Predator,3.1,1132.0
Lenovo,Legion,3.7,997.0
Razer,Blade,3.5,1773.0
Razer,Blade,3.6,1931.0
Alienware,Area-51,3.7,504.0
HP,Omen,3.8,1549.0
Razer,Blade,3.5,1942.0
Asus,ROG,3.2,734.0
Razer,Blade,3.4,918.0
Razer,Blade,3.4,1720.0
HP,Omen,3.8,1640.0
HP,Omen,3.2,1143.0
Razer,Blade,3.6,1265.0
MSI,Raider,3.3,1474.0
Asus,ROG,3.2,1415.0
Lenovo,Legion,3.5,712.0
Alienware,Area-51,3.3,1537.0
HP,Omen,3.7,1403.0
Lenovo,Legion,3.0,1376.0
MSI,Raider,3.8,529.0
Razer,Blade,3.5,1038.0
Razer,Blade,3.4,599.0
MSI,Raider,3.2,711.0
Razer,Blade,3.0,679.0
Razer,Blade,3.7,552.0
Razer,Blade,3.6,1364.0
Acer,Predator,3.5,599.0
Razer,Blade,3.7,508.0
Acer,Predator,3.6,1007.0
MSI,Raider,3.8,1111.0
Razer,Blade,3.5,1439.0
Razer,Blade,3.0,654.0
Asus,ROG,3.7,957.0
Razer,Blade,3.5,1208.0
Asus,ROG,3.2,1749.0
Razer,Blade,3.6,1181.0
Alienware,Area-51,3.2,1315.0
Acer,Predator,3.8,1387.0
Razer,Blade,3.7,1869.0
Razer,Blade,3.7,1006.0
MSI,Raider,3.0,1787.0
Razer,Blade,3.0,1824.0
Razer,Blade,3.1,1540.0
Razer,Blade,3.6,1542.0
Razer,Blade,3.1,1680.0
Razer,Blade,3.8,1798.0
Razer,Blade,3.0,626.0
Razer,Blade,3.8,744.0
Razer,Blade,3.2,547.0
Razer,Blade,3.7,1649.0
Razer,Blade,3.6,1970.0
Razer,Blade,3.6,541.0
Lenovo,Legion,3.3,1983.0
Acer,Predator,3.2,601.0
HP,Omen,3.7,1484.0
Razer,Blade,3.7,1944.0
Razer,Blade,3.2,1445.0
Alienware,Area-51,3.2,1647.0
Asus,ROG,3.4,1815.0
Razer,Blade,3.3,1000.0
Razer,Blade,3.5,1509.0
HP,Omen,3.3,1042.0
Razer,Blade,3.0,544.0
Razer,Blade,3.1,1847.0
Razer,Blade,3.6,973.0
Lenovo,Legion,3.0,1284.0
Razer,Blade,3.5,1056.0
Razer,Blade,3.8,674.0
Razer,Blade,3.6,725.0
Razer,Blade,3.6,1591.0
Razer,Blade,3.2,512.0
HP,Omen,3.0,1904.0
MSI,Raider,3.5,1524.0
Razer,Blade,3.8,1085.0
Razer,Blade,3.0,1795.0
Razer,Blade,3.0,884.0
Razer,Blade,3.0,1726.0
Lenovo,Legion,3.2,720.0
Razer,Blade,3.0,1334.0
Razer,Blade,3.1,1306.0
Razer,Blade,3.3,1302.0
MSI,Raider,3.7,1867.0
Razer,Blade,3.1,662.0
Razer,Blade,3.5,1249.0
HP,Omen,3.6,771.0
Acer,Predator,3.1,1788.0
Razer,Blade,3.2,1546.0
Razer,Blade,3.3,1152.0
Asus,ROG,3.4,1732.0
Lenovo,Legion,3.0,882.0
Razer,Blade,3.6,701.0
Razer,Blade,3.6,760.0
HP,Omen,3.2,517.0
Razer,Blade,3.1,812.0
Razer,Blade,3.5,714.0
Razer,Blade,3.7,1495.0
Asus,ROG,3.8,840.0
Razer,Blade,3.8,620.0
Razer,Blade,3.7,951.0
Razer,Blade,3.1,1654.0
Acer,Predator,3.4,1409.0
Razer,Blade,3.6,1321.0
Razer,Blade,3.8,1508.0
Razer,Blade,3.4,989.0
Alienware,Area-51,3.6,1076.0
Asus,ROG,3.1,1048.0
Razer,Blade,3.7,996.0
MSI,Raider,3.1,1189.0
Alienware,Area-51,3.4,1522.0
Razer,Blade,3.4,750.0
MSI,Raider,3.2,1216.0
Razer,Blade,3.3,1043.0
Acer,Predator,3.6,772.0
Razer,Blade,3.8,1142.0
Razer,Blade,3.0,625.0
Razer,Blade,3.1,1718.0
Lenovo,Legion,3.6,1176.0
Razer,Blade,3.5,1426.0
Razer,Blade,3.6,1962.0
Razer,Blade,3.2,1370.0
HP,Omen,3.6,1589.0
MSI,Raider,3.4,1571.0
Razer,Blade,3.5,1769.0
Razer,Blade,3.1,1246.0
Razer,Blade,3.7,980.0
Asus,ROG,3.4,1513.0
Razer,Blade,3.7,610.0
Razer,Blade,3.7,1874.0
Razer,Blade,3.3,1496.0
Razer,Blade,3.0,915.0
Razer,Blade,3.0,768.0
Razer,Blade,3.3,889.0
Lenovo,Legion,3.7,914.0
Razer,Blade,3.2,1956.0
Acer,Predator,3.8,867.0
Razer,Blade,3.3,1627.0
Acer,Predator,3.5,976.0
MSI,Raider,3.1,1518.0
Razer,Blade,3.8,1251.0
MSI,Raider,3.0,1485.0
Lenovo,Legion,3.1,649.0
Razer,Blade,3.1,1738.0
Razer,Blade,3.2,1208.0
Asus,ROG,3.5,1986.0
Razer,Blade,3.5,994.0
Acer,Predator,3.4,630.0
Razer,Blade,3.5,1305.0
Asus,ROG,3.0,731.0
Razer,Blade,3.5,1376.0
Razer,Blade,3.5,776.0
Lenovo,Legion,3.7,1906.0
Acer,Predator,3.6,1143.0
Alienware,Area-51,3.6,1163.0
Razer,Blade,3.4,765.0
MSI,Raider,3.8,697.0
Acer,Predator,3.3,787.0
Razer,Blade,3.2,1121.0
Razer,Blade,3.3,1080.0
Razer,Blade,3.7,1209.0
Razer,Blade,3.8,991.0
Razer,Blade,3.0,721.0
Alienware,Area-51,3.0,1453.0
Razer,Blade,3.5,1074.0
Razer,Blade,3.3,1343.0
MSI,Raider,3.1,592.0
Asus,ROG,3.6,1605.0
Alienware,Area-51,3.1,1921.0
Razer,Blade,3.3,1670.0
Razer,Blade,3.3,918.0
Acer,Predator,3.2,753.0
Razer,Blade,3.5,692.0
Acer,Predator,3.0,1895.0
MSI,Raider,3.4,772.0
Razer,Blade,3.6,1347.0
Asus,ROG,3.6,840.0
Razer,Blade,3.2,1488.0
Razer,Blade,3.7,978.0
Asus,ROG,3.3,1844.0
Alienware,Area-51,3.5,1243.0
Razer,Blade,3.0,1878.0
MSI,Raider,3.0,607.0
Asus,ROG,3.1,1150.0
Razer,Blade,3.5,1625.0
Lenovo,Legion,3.6,1931.0
Lenovo,Legion,3.3,1636.0
Asus,ROG,3.6,1531.0
Razer,Blade,3.3,1201.0
Razer,Blade,3.3,1257.0
Razer,Blade,3.7,540.0
MSI,Raider,3.5,1539.0
Acer,Predator,3.6,1639.0
Razer,Blade,3.7,1091.0
Razer,Blade,3.3,1101.0
Razer,Blade,3.4,517.0
Razer,Blade,3.3,1543.0
Asus,ROG,3.0,702.0
Razer,Blade,3.8,1833.0
Asus,ROG,3.1,1031.0
Razer,Blade,3.4,1702.0
Razer,Blade,3.7,1110.0
Asus,ROG,3.3,632.0
Acer,Predator,3.5,984.0
Alienware,Area-51,3.1,1709.0
Razer,Blade,3.6,1420.0
Lenovo,Legion,3.7,654.0
Razer,Blade,3.7,1801.0
Lenovo,Legion,3.1,583.0
HP,Omen,3.2,675.0
Razer,Blade,3.8,1452.0
Lenovo,Legion,3.0,849.0
Razer,Blade,3.2,564.0
Razer,Blade,3.0,1155.0
Alienware,Area-51,3.0,840.0
HP,Omen,3.5,706.0
HP,Omen,3.4,822.0
HP,Omen,3.7,1074.0
Acer,Predator,3.7,1362.0
Razer,Blade,3.3,1753.0
Razer,Blade,3.7,1037.0
Razer,Blade,3.2,898.0
Razer,Blade,3.6,783.0
Acer,Predator,3.0,1038.0
HP,Omen,3.2,940.0
Acer,Predator,3.2,616.0
Asus,ROG,3.6,1468.0
Razer,Blade,3.8,1942.0
Razer,Blade,3.3,829.0
Alienware,Area-51,3.3,1013.0
MSI,Raider,3.6,1116.0
Acer,Predator,3.6,1530.0
Acer,Predator,3.0,1485.0
HP,Omen,3.4,1487.0
Asus,ROG,3.4,1704.0
Alienware,Area-51,3.2,883.0
Razer,Blade,3.1,1085.0
Razer,Blade,3.8,1157.0
Razer,Blade,3.2,1968.0
Razer,Blade,3.2,892.0
Asus,ROG,3.7,1891.0
HP,Omen,3.2,1572.0
Razer,Blade,3.6,1275.0
Alienware,Area-51,3.6,1932.0
Asus,ROG,3.3,1056.0
Alienware,Area-51,3.1,606.0
MSI,Raider,3.5,746.0
Razer,Blade,3.8,1084.0
Alienware,Area-51,3.7,1042.0
Razer,Blade,3.4,1971.0
Asus,ROG,3.7,1597.0
Razer,Blade,3.7,1787.0
Razer,Blade,3.4,521.0
Razer,Blade,3.8,1170.0
Asus,ROG,3.2,824.0
Razer,Blade,3.2,1660.0
Alienware,Area-51,3.6,1909.0
Razer,Blade,3.3,1801.0
Razer,Blade,3.1,1154.0
Asus,ROG,3.3,857.0
Razer,Blade,3.4,1507.0
Razer,Blade,3.0,762.0
Razer,Blade,3.7,1774.0
Razer,Blade,3.4,1886.0
Asus,ROG,3.5,661.0
Acer,Predator,3.0,1886.0
Razer,Blade,3.3,1186.0
Razer,Blade,3.6,1193.0
Razer,Blade,3.0,1343.0
Razer,Blade,3.0,1706.0
Acer,Predator,3.0,1167.0
Lenovo,Legion,3.3,1404.0
Acer,Predator,3.4,1420.0
Razer,Blade,3.8,657.0
Asus,ROG,3.7,1987.0
Razer,Blade,3.6,1000.0
Asus,ROG,3.6,1557.0
Razer,Blade,3.3,1422.0
Acer,Predator,3.0,881.0
Razer,Blade,3.5,1669.0
Razer,Blade,3.2,802.0
Alienware,Area-51,3.8,874.0
Acer,Predator,3.2,1754.0
Razer,Blade,3.5,1940.0
Alienware,Area-51,3.7,1667.0
Razer,Blade,3.1,1164.0
Razer,Blade,3.7,1226.0
Razer,Blade,3.3,1687.0
Razer,Blade,3.3,1547.0
Razer,Blade,3.4,775.0
MSI,Raider,3.2,1589.0
Razer,Blade,3.4,1619.0
Razer,Blade,3.0,1831.0
MSI,Raider,3.4,1937.0
MSI,Raider,3.0,1272.0
Razer,Blade,3.6,1230.0
Razer,Blade,3.0,1987.0
Acer,Predator,3.7,1469.0
Razer,Blade,3.8,1722.0
Razer,Blade,3.7,1522.0
Razer,Blade,3.2,1189.0
Razer,Blade,3.7,1415.0
Razer,Blade,3.7,1683.0
Razer,Blade,3.0,619.0
Razer,Blade,3.4,1764.0
Razer,Blade,3.4,1311.0
Razer,Blade,3.5,943.0
Razer,Blade,3.6,1320.0
Alienware,Area-51,3.3,1416.0
Razer,Blade,3.1,863.0
Razer,Blade,3.8,739.0
Acer,Predator,3.2,501.0
Razer,Blade,3.0,1083.0
MSI,Raider,3.8,1792.0
MSI,Raider,3.7,727.0
Alienware,Area-51,3.0,980.0
Razer,Blade,3.5,1355.0
Razer,Blade,3.2,1123.0
Razer,Blade,3.4,669.0
Asus,ROG,3.1,606.0
Razer,Blade,3.1,1667.0
Lenovo,Legion,3.2,1721.0
Acer,Predator,3.0,1681.0
Razer,Blade,3.4,648.0
Razer,Blade,3.7,1562.0
Alienware,Area-51,3.3,1301.0
MSI,Raider,3.8,1357.0
Razer,Blade,3.6,1905.0
Alienware,Area-51,3.2,1542.0
MSI,Raider,3.0,1177.0
MSI,Raider,3.3,1433.0
Lenovo,Legion,3.7,1532.0
Acer,Predator,3.1,616.0
Razer,Blade,3.8,1462.0
Razer,Blade,3.1,1200.0
Asus,ROG,3.1,704.0
Alienware,Area-51,3.7,1021.0
Alienware,Area-51,3.5,707.0
Razer,Blade,3.8,1114.0
MSI,Raider,3.7,1379.0
Razer,Blade,3.5,1057.0
Razer,Blade,3.5,606.0
Alienware,Area-51,3.1,1333.0
HP,Omen,3.0,1408.0
Lenovo,Legion,3.1,1095.0
Acer,Predator,3.0,501.0
Alienware,Area-51,3.8,1693.0
MSI,Raider,3.2,554.0
Razer,Blade,3.8,736.0
MSI,Raider,3.0,1488.0
Razer,Blade,3.4,730.0
Razer,Blade,3.3,1332.0
Razer,Blade,3.5,983.0
Razer,Blade,3.3,1706.0
Razer,Blade,3.7,1458.0
Razer,Blade,3.7,1563.0
Razer,Blade,3.5,1853.0
Asus,ROG,3.5,1525.0
Razer,Blade,3.8,1223.0
Razer,Blade,3.4,1958.0
Razer,Blade,3.7,761.0
Razer,Blade,3.7,1039.0
Alienware,Area-51,3.5,1795.0
Razer,Blade,3.3,892.0
Razer,Blade,3.3,1406.0
Alienware,Area-51,3.7,1549.0
Razer,Blade,3.3,1848.0
Razer,Blade,3.4,507.0
Alienware,Area-51,3.3,1864.0
Razer,Blade,3.1,1916.0
Razer,Blade,3.6,1017.0
Alienware,Area-51,3.0,1068.0
Razer,Blade,3.8,1923.0
Razer,Blade,3.7,1016.0
HP,Omen,3.4,646.0
Acer,Predator,3.4,1388.0
Alienware,Area-51,3.0,1029.0
HP,Omen,3.2,1247.0
Lenovo,Legion,3.7,517.0
HP,Omen,3.6,1437.0
Asus,ROG,3.2,1857.0
MSI,Raider,3.3,1697.0
Acer,Predator,3.3,1410.0
Razer,Blade,3.2,510.0
Razer,Blade,3.2,1685.0
HP,Omen,3.2,1221.0
Razer,Blade,3.6,1777.0
Acer,Predator,3.6,1992.0
Lenovo,Legion,3.2,1272.0
Asus,ROG,3.8,1437.0
Lenovo,Legion,3.2,1984.0
Razer,Blade,3.7,789.0
MSI,Raider,3.5,1647.0
Razer,Blade,3.5,1918.0
Razer,Blade,3.7,1313.0
Razer,Blade,3.4,630.0
Razer,Blade,3.4,1788.0
Razer,Blade,3.4,770.0
Razer,Blade,3.0,1627.0
Razer,Blade,3.3,807.0
Razer,Blade,3.3,887.0
Razer,Blade,3.2,620.0
Acer,Predator,3.4,1485.0
Razer,Blade,3.4,1575.0
Razer,Blade,3.6,777.0
Razer,Blade,3.8,1611.0
HP,Omen,3.0,695.0
Razer,Blade,3.4,1540.0
Razer,Blade,3.8,1799.0
Razer,Blade,3.1,582.0
MSI,Raider,3.0,1819.0
Asus,ROG,3.0,1032.0
Razer,Blade,3.3,1572.0
Lenovo,Legion,3.0,1331.0
Razer,Blade,3.1,1386.0
Lenovo,Legion,3.4,1999.0
Razer,Blade,3.6,1946.0
MSI,Raider,3.8,1226.0
Razer,Blade,3.8,649.0
Razer,Blade,3.3,1615.0
Lenovo,Legion,3.2,1935.0
Razer,Blade,3.6,665.0
MSI,Raider,3.2,1894.0
Razer,Blade,3.4,579.0
HP,Omen,3.6,1055.0
Razer,Blade,3.7,1085.0
Razer,Blade,3.1,1573.0
Razer,Blade,3.6,1147.0
Razer,Blade,3.2,612.0
Alienware,Area-51,3.0,1927.0
Alienware,Area-51,3.0,1808.0
HP,Omen,3.0,1490.0
Razer,Blade,3.3,564.0
Alienware,Area-51,3.2,1185.0
Razer,Blade,3.5,1694.0
Razer,Blade,3.2,1758.0
Razer,Blade,3.6,1960.0
Razer,Blade,3.0,1524.0
HP,Omen,3.2,847.0
Razer,Blade,3.4,699.0
Razer,Blade,3.6,926.0
Razer,Blade,3.0,993.0
Asus,ROG,3.1,1029.0
Lenovo,Legion,3.8,1987.0
MSI,Raider,3.8,1951.0
Lenovo,Legion,3.5,1310.0
Razer,Blade,3.3,790.0
Acer,Predator,3.4,504.0
Razer,Blade,3.1,1045.0
Asus,ROG,3.3,564.0
Asus,ROG,3.4,1218.0
MSI,Raider,3.4,917.0
Razer,Blade,3.3,780.0
HP,Omen,3.2,636.0
Razer,Blade,3.0,1062.0
Lenovo,Legion,3.7,935.0
Razer,Blade,3.2,1546.0
HP,Omen,3.0,1628.0
MSI,Raider,3.1,979.0
HP,Omen,3.7,1045.0
Razer,Blade,3.6,1373.0
Razer,Blade,3.3,1247.0
Razer,Blade,3.1,1221.0
Razer,Blade,3.8,1473.0
Razer,Blade,3.8,994.0
Razer,Blade,3.5,679.0
Razer,Blade,3.7,932.0
Razer,Blade,3.1,1716.0
Acer,Predator,3.5,779.0
Acer,Predator,3.4,1826.0
Razer,Blade,3.2,902.0
Acer,Predator,3.0,1702.0
Razer,Blade,3.4,1069.0
Alienware,Area-51,3.5,1133.0
Razer,Blade,3.5,1013.0
MSI,Raider,3.6,1984.0
Razer,Blade,3.1,1065.0
Razer,Blade,3.2,1930.0
MSI,Raider,3.8,1329.0
Razer,Blade,3.6,1930.0
Razer,Blade,3.2,1712.0
Razer,Blade,3.2,839.0
Razer,Blade,3.2,1114.0
Razer,Blade,3.7,1793.0
Razer,Blade,3.1,809.0
Lenovo,Legion,3.5,1874.0
HP,Omen,3.6,761.0
HP,Omen,3.7,1913.0
Razer,Blade,3.3,793.0
Razer,Blade,3.2,628.0
Razer,Blade,3.3,1624.0
Razer,Blade,3.1,1453.0
Razer,Blade,3.6,583.0
Razer,Blade,3.2,1473.0
MSI,Raider,3.5,1471.0
Razer,Blade,3.5,1351.0
HP,Omen,3.8,1525.0
MSI,Raider,3.5,1457.0
Razer,Blade,3.0,557.0
Razer,Blade,3.1,1834.0
Razer,Blade,3.1,1958.0
Razer,Blade,3.0,1305.0
Asus,ROG,3.0,1664.0
Razer,Blade,3.5,868.0
Razer,Blade,3.5,1459.0
MSI,Raider,3.7,1234.0
MSI,Raider,3.0,1568.0
Lenovo,Legion,3.6,868.0
Razer,Blade,3.8,1871.0
Acer,Predator,3.0,702.0
HP,Omen,3.4,1820.0
Alienware,Area-51,3.6,1515.0
MSI,Raider,3.7,1042.0
Acer,Predator,3.0,583.0
MSI,Raider,3.6,866.0
Razer,Blade,3.2,1914.0
Razer,Blade,3.5,844.0
Razer,Blade,3.6,782.0
Razer,Blade,3.8,1233.0
Acer,Predator,3.3,1439.0
